Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,302.051,170.461,81,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,56.345,177.949,82,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,33.165,171.174,83,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,10.698,174.027,84,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,13.551,187.221,85,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,39.584,193.284,86,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,37.088,210.045,87,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,8.915,202.912,88,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,18.9,211.828,89,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,82.377,191.144,90,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,55.988,206.122,91,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,91.649,210.045,92,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,67.756,208.975,93,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,125.527,210.401,94,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,153.343,218.603,95,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,166.181,211.114,96,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,191.144,212.541,97,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,209.331,217.89,98,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,193.997,223.952,99,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,232.155,223.952,100,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,258.9,227.519,101,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,282.437,230.015,102,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,338.068,226.449,103,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,239.287,175.81,104,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,341.991,164.755,105,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,321.664,48.499,106,pink,,,,,,,,,,,,,,,,,,
l punctata f9L-xy.tif,LACM Ent 574191,Lucidota punctata,F9,olfactory,basiconica,288.856,38.158,107,pink,,,,,,,,,,,,,,,,,,
